Unnamed: 0.1,Unnamed: 0,title,Label
45121,45121,"PAUL JOSEPH WATSON EXPOSES Lunacy Of Leftists Who Try To Separate Black Lives Matter From Kidnapping, Torture Of White Disabled Teen By 4 Black Thugs [VIDEO]",0
45122,45122,TRUMP PRESS SECRETARY Calls Out CNN’S CAMEROTA For ‘Unbelievable’ Questions’: “I know it’s frustrating for you that we’re doing it in a logical way” [Video],0
45123,45123,DEM STRATEGIST Says Torture OF White Special Needs Teen By Black Thugs NOT A Hate Crime “If It Was About Things Trump Said” [VIDEO],0
45124,45124,SECOND MAJOR MAKEUP MANUFACTURER Chooses Man With Razor Stubble To Be Face For Their Products,0
45125,45125,WHINING MICHELLE OBAMA: “People Don’t Understand How Hard This Is” [Video],0
45126,45126,BREAKING: Paul Ryan Makes A HUGE Announcement About Planned Parenthood [Video],0
45127,45127,WIKILEAKS HITS BACK At Lying Political Hack James Clapper…Testimony On The Hill Highly Partisan! [Video],0
45128,45128,HE WAS SO CLOSE: We Were “Obamerica”…We Were More Tolerant…More Guilty…The End Of The 1st And 2nd Amendments Were Only A Clever Campaign Away…And Then America Woke Up,0
45129,45129,OBAMA Gives Himself A MAJOR Award Like Only A True Narcissist Would…Twitter Goes Crazy!,0
45130,45130,"BOOM! TED CRUZ, DESANTIS PUSH For Term Limits: “It is well past time to put an end to the cronyism and deceit…”",0
45131,45131,BREAKING: OBAMACARE REPEAL Clears First Hurdle…Dems Get Snarky,0
45132,45132,"WOW! BERNIE SANDERS Goes Full Commie: Calls for social, economic, environmental…JUSTICE [Video]",0
45133,45133,WHAT DID SHE JUST SAY? NANCY PELOSI Spits Out Word Salad During Press Conference On Obamacare [Video],0
45134,45134,WAS “OPEN-BORDERS” Angela Merkel Behind $4 MILLION Taxpayer Funded Donation To Hillary’s “Foundation” One Month Before Election?,0
45135,45135,JULIAN ASSANGE REVEALS John Podesta’s Hilarious Email Password…”A 14 Year Old Kid Could’ve Hacked Podesta” [VIDEO],0
45136,45136,WHEW! AMB JOHN BOLTON Will Make Your Day With Just Two Words: “He’s History” [Video],0
45137,45137,WOW! SARCASTIC MIKE BARNICLE Gets An Earful From Kellyanne Conway For Saying Republicans Weren’t “Fair” To Obama [Video],0
45138,45138,"JULIAN ASSANGE GETS EMOTIONAL Over His Family, Especially Young Children, During Exclusive Sean Hannity Interview [VIDEO]",0
45139,45139,THINGS ARE ABOUT TO GET UGLY: GOP Introduces Plan To Stop $44 BILLION In Obama’s Last Minute Taxpayer Funded Regulations,0
45140,45140,THE OBAMAS MILK EVERY LAST MINUTE: Will Throw Final Taxpayer Funded Bash For “Major Donors”,0
45141,45141,INVITED POP STAR SAYS SHE’LL PERFORM At Trump Inauguration ONLY If She Can Sing Song About Lynching Blacks,0
45142,45142,SHOCKING AUDIO RELEASED Of John Kerry Discussing Obama Allowing The Rise of ISIS To Help Regime Change In Syria,0
45143,45143,BREAKING: FORD CEO CITES TRUMP In Announcement To Scrap $1.6 Billion Mexico Plant…Will Invest In MI Instead [VIDEO],0
45144,45144,"BREAKING: FORD ANNOUNCES $700 Million U.S. Investment…Jobs, Jobs, Jobs! [VIDEO]",0
45145,45145,"BUH-BYE MEGYN…The Woman Who Miscalculated Her Power With Viewers Is Leaving FOX To Join Liberal, Anti-Trump NBC",0
45146,45146,TRUMP TWEET STORM On Obamacare Sets Up Battle with Democrats On “Lousy Healthcare” [Video],0
45147,45147,VALERIE JARRETT CLAIMS OBAMA’S Presidency Was “Scandal-Free”…Here’s A LIST Of Obama’s Top Scandals That Prove She’s Lying [VIDEO],0
45148,45148,EPIC TUCKER CARLSON! Liberal Hack Demolished For Claim About Russian Hacking And Trump’s Response [Video],0
45149,45149,"PELOSI Lied About “Affordable” Healthcare And Now Threatens Republican “Cowards” For Ditching It: “You break it, you own it” [Video]",0
45150,45150,TOP 5 WAYS TRUMP Can Cut Waste ASAP!,0
45151,45151,"TRUMP KICKS Pro-Amnesty, Globalist Koch Brother And “Author” Friend Off His West Palm Beach Golf Course",0
45152,45152,HOLLYWOOD HYPOCRITES: These Lefty Celebs Play For Brutal Dictators But Not For Trump,0
45153,45153,"YES, Obama CAN Appoint A Supreme Court Justice Before He Leaves…But Will He?",0
45154,45154,OBAMA’S “VERY PICKY” About This One Thing In The White House…Trump Has A Different Outlook,0
45155,45155,"TAKE IT DOWN! BLM Supporter, Dem Congressman Hangs COP-HATING, Race-Baiting Art-Work In U.S. Capitol Building",0
45156,45156,DISGUSTING! USA TODAY Video Suggests “Trump Era” Will Make Traveling Unsafe…Rebuttal Video Already Out! [Video],0
45157,45157,"ARE ANGRY LEFTISTS Planning Violent Communist Revolution?…“It is their goal to “block, obstruct, disrupt” Trump’s Inauguration",0
45158,45158,CHECK OUT TRUMP’S HILARIOUS New Years Eve Tweet To His “Many enemies”,0
45159,45159,WASTED? CNN ANCHOR’S Mic Cut After He Starts Saying 2016 Was ‘Awful’…Gets Ear Pierced On Air [Video],0
45160,45160,TRUMP DITCHES PRESS To Make “Last Minute” Surprise Trip,0
45161,45161,"COUNTDOWN TICKER: Obama Leaves Office In…5,4,3,2,1…",0
45162,45162,BOOM! TOMI LAHREN’S Top Tips For Liberals In 2017 [VIDEO],0
45163,45163,"YES, OBAMA…There Is A Magic Wand! [Video]",0
45164,45164,HA! DONALD TRUMP’S Unusual New Year’s Tweet To His “Many Enemies”,0
45165,45165,LIBERALS SEE THE LIGHT! HuffPo Columnist LETS IT RIP On The Obama “Destruction” Of The Democrats [Video],0
45166,45166,BREAKING: DEMOCRAT Makes Shocking Statement Regarding DNC Pick Keith Ellison [Video],0
45167,45167,SHERIFF CLARKE Destroys Idiocy Of Gun Control In Democrat Ghetto Hell-Holes Like BLOOD-SOAKED CHICAGO,0
45168,45168,PUTIN PUSHES His Own Reset Button With America In A Very Surprising Move,0
45169,45169,CLINTON’S BEG For Cash As Foundation’s Ability To Peddle Influence Has Been Undermined By Trump And Russian Hackers…LOL!,0
45170,45170,BOOM! CHARLIE DANIELS Nails Obama And Democrats In Just One Tweet,0
45171,45171,"BAD NEWS FOR OBAMA, Black Lives Matter Terror Group: New Gallop Poll Shows Love For Police Officers Surged In 2016…Near All-Time High",0
45172,45172,RUSSIA Mocks Sore Loser Obama For Trying To Destroy U.S.-Russian Relations Before Trump Takes Office [VIDEO],0
45173,45173,WATCH: DIAMOND AND SILK Rip On John Kerry Over Israel Comments (VIDEO),0
45174,45174,AWESOME: TRUMP TWEETS THE TWO RULES That Will Guide The Trump Administration,0
45175,45175,WHERE’S HILLARY? CLINTON SPOTTED Dining Alone,0
45176,45176,"TRUMP ANNOUNCES Two More Companies Join “America First” Job’s Campaign…8,000 JOBS! [VIDEO]",0
45177,45177,RUSSIA’S HYSTERICAL RESPONSE To Obama’s Sanctions: “Cold War Deja Vu”,0
45178,45178,OBAMA INCITING A SECOND COLD WAR? 35 Russian Diplomats Expelled For False Flag Of Hacking,0
45179,45179,"HIV POSITIVE, CRACK SMOKING, Liberal Actor Charlie Sheen Wishes Death On Donald Trump…Gets DESTROYED On Twitter",0
45180,45180,FEEL GOOD STORY OF THE DAY: Globalist Billionaire George Soros Melt Down…Calls Trump “Con Artist”…Says He Threatens “Open Society Model”,0
45181,45181,PUBLIX Grocery Chain Directs All Stores To BLOCK National Enquirer Magazines With Trump On Cover [VIDEO],0
45182,45182,VACATIONING LAME-DUCK OBAMA Ready To Announce Sanctions Against Russia,0
45183,45183,ACTOR WHO BLEW THROUGH $150 Million Fortune Is Worried Playing Ronald Reagan In Positive Light For Upcoming Movie Could Ruin His Career,0
45184,45184,"OBAMA BRAGS About Hijacking 1.35 Million Acres In Utah, Nevada…Despite Opposition…Posts Wrong Picture Of Land",0
45185,45185,ANGRY CONGRESS SET To Cut Off Funding To U.N…Threatens To Expel Palestinian Diplomats From U.S. Soil After Obama’s Final Assault On Israel,0
45186,45186,BOMBSHELL CLAIM: ISRAEL’S NETANYAHU Resonds To Kerry’s ‘Skewed’ Speech [Video],0
45187,45187,NO MORE MR. NICE GUY: TRUMP Takes Off The Gloves…HAMMERS Obama On Twitter,0
45188,45188,"OBAMA SUPPORTER, Mayor Jim Fouts Allegedly Caught on Tape Trashing Mentally Disabled: They’re “Retards”…”Not Even Human Beings” Should Be “Put In Cages” [AUDIO]",0
45189,45189,IRRATIONAL GEORGETOWN PROFESSOR Has Month-Long Meltdown Over Fellow Muslim Professor Who Voted For Trump: “F*CK You!” [VIDEO],0
45190,45190,THOMAS SOWELL’S FINAL COLUMN: “…too many of our schools are producing artificial stupidity”,0
45191,45191,HAWAIIAN RESTAURANT Gets Hammered With Negative Reviews After BANNING Trump Supporters: “You cannot eat here”,0
45192,45192,TWEET OF THE DAY: Hillary…The Price Of Failure,0
45193,45193,KRAUTHAMMER REDEEMS HIMSELF: Trump Should Turn The U.N. Into Condos [Video],0
45194,45194,"WHY DID 14 Massive Teen Mall Brawls, Including Gunfire Break Out Across America On The Day After Christmas? [VIDEO]",0
45195,45195,"6 SYRIAN, 1 LIBYAN MIGRANT ARRESTED After Setting Sleeping Homeless Man On Fire",0
45196,45196,MUST WATCH: Kellyanne Conway PUNCHES BACK After Juan Williams Questioned How She Could Work And Raise 4 Kids: “I don’t play golf and I don’t have a mistress” [VIDEO],0
45197,45197,SHERIFF CLARK Tweets Most BLISTERING Response Ever After Barack Obama Boasted He Would’ve Beaten Trump In Election,0
45198,45198,“ONE OF THE CORRUPT WOMEN IN CONGRESS” Says Democrats Are Too Nice…She Won’t Work With Trump [VIDEO],0
45199,45199,PRINCE CHARLES Uses Christmas Radio Broadcast To Ask British To Remember Mohammed,0
45200,45200,OUCH! Paul Joseph Watson DESTROYS MTV’s Racist Propaganda Video: “Beyonce Cares So Much About ‘Black Issues’ That She Dyes Her Hair Blonde And Bleaches Her Skin To Try And Look As White As Possible” [VIDEO],0
45201,45201,GIVE ‘EM HELL JESSE: Shouldn’t you Democrats start focusing on winning instead of whining? [Video],0
45202,45202,OBAMA’S EMBARRASSING Farewell Interview: Mom Was “Hippie” But Shaved Her Legs…Promises To Take 5-Star Mooch On “Nice Vacation…She Deserves It”,0
45203,45203,DELUSIONAL OBAMA: I Would Have Won If I Had Run Again…,0
45204,45204,PURE CLASS: ISRAEL’S Netanyahu Shares Powerful Christmas Message Of The Bond Between Christians And Jews [VIDEO],0
45205,45205,WATCH STANDING OVATION For The Trump Family As They Arrive for Christmas Eve Service [VIDEO],0
45206,45206,‘YOU’RE A SEXIST PIG!’ FEMINIST BATTLES Tucker Carlson over IvankaGate [Video],0
45207,45207,KELLYANNE CONWAY On Trump’s Terrorism Policy: We need “more careful and extreme vetting” [Video],0
45208,45208,CNN CLOWN Who Cries About “FAKE NEWS” Uses Unverified Story To Push Islamaphobia Lie On Viewers [VIDEO],0
45209,45209,SECURITY ANALYST: Letting Muslim Refugees In Is A “Suicide Pact” [Video],0
45210,45210,‘MIRACLE’ CONNECTION For Parents Of College Student Killed By Terrorists In France And Heroic Strangers,0
45211,45211,HUMA ABEDIN AND HILLARY CLINTON Meet At New York Office…Did Hillary Wear The Drapes Home?,0
45212,45212,INTOLERANT GAY COUPLE Kicked Off Flight For SCREAMING At Ivanka Trump And Her Children,0
45213,45213,TRUMP’S GREAT ANSWER On Terror Attack: “It’s an attack on humanity” [Video],0
45214,45214,OBAMA INSPIRED COP HATE UPDATE: TX Restaurant Manager Writes “FCK U” On Sheriff’s Receipt,0
45215,45215,BREAKING: LIBERAL MEDIA’S WORST NIGHTMARE Comes True…Kellyanne Conway Lands Top Position On Trump’s Team,0
45216,45216,JESSE WATTERS PANEL Goes Off Rails While Debating If Clinton Should Be Charged: “Your boy Trump” [Video],0
45217,45217,LEFTIST BULLY ARTISTS Tell Ivanka Trump: “Get My Artwork Off Your Walls”…”I Am Embarrassed To Be Seen With You”,0
