Unnamed: 0.1,Unnamed: 0,title,Label
20129,20129,"Jill Biden, wife of U.S. vice president, arrives in Cuba",1
20130,20130,Trump has shifted away from complete Muslim ban: Pence,1
20131,20131,"Factbox: Clinton's policies on economy, Islamic State, other issues",1
20132,20132,"Factbox: Trump's policies on immigration, economy, other issues",1
20133,20133,Exclusive: U.S. lawmakers to investigate funding of WHO cancer agency,1
20134,20134,U.S. Republican group hit by Russian-linked virus: researcher,1
20135,20135,A Trump loss would 'upset the verdict of history': Allan Lichtman,1
20136,20136,Trump backs off praise of Russia's Putin after debate,1
20137,20137,Obama says protectionism no answer to inequalities of globalization,1
20138,20138,"Next U.S. president, Putin's fourth, inherits sinking Russia ties",1
20139,20139,U.S. vice presidential debate watched by 37 million on TV,1
20140,20140,White House says Israel's new settlement contradicts assurances,1
20141,20141,Ford chairman met with Trump over 'infuriating' Mexico comments,1
20142,20142,Commentary: Manic or evasive - these veep guys sure don’t feel like leaders,1
20143,20143,Florida's Puerto Ricans strongly favor Clinton: poll,1
20144,20144,Potential next French president Juppe says Trump 'a big worry',1
20145,20145,Exclusive: Wells Fargo account scandal extends to small business - U.S. senator,1
20146,20146,Clinton hits Trump over comments on women ahead of vice presidential debate,1
20147,20147,Same-day voter registration temporarily reinstated in Illinois,1
20148,20148,Proposed U.S. anti-inversion rules enter final review,1
20149,20149,"Trump calls tax avoidance 'smart,' most Americans call it 'unpatriotic': poll",1
20150,20150,Trump says he 'brilliantly' used U.S. tax laws,1
20151,20151,Canada could make some gains if NAFTA reopened: negotiators,1
20152,20152,Oklahoma Supreme Court strikes down restrictive abortion law,1
20153,20153,"Elections over, Brazil tackles unpopular spending reforms",1
20154,20154,International observers will watch U.S. vote closely,1
20155,20155,U.S. justices skeptical of Puerto Rican politician's bribery appeal,1
20156,20156,"In new blow to campaign, Trump's foundation ordered to halt fundraising",1
20157,20157,Trump defends remarks on veterans and mental health,1
20158,20158,U.S. appeals court sides against Pence in Syrian refugee case,1
20159,20159,U.S. top court denies Obama request to rehear major immigration case,1
20160,20160,"Presidential race tightens in Florida, Ohio, Arizona",1
20161,20161,U.S. top court rejects bid to revive Wisconsin governor probe,1
20162,20162,White House disappointed by U.S. high court immigration action,1
20163,20163,GAO to examine panel on foreign investment in U.S. strategic firms,1
20164,20164,"U.S. Sept. 11 law weakens international relations, Saudi cabinet says",1
20165,20165,"Trump's tax writeoff shows his 'genius' at business, advisers say",1
20166,20166,Clinton: My worries are not the same as black grandmothers',1
20167,20167,'No doubt' Russia behind hacks on U.S. election system: senior Democrat,1
20168,20168,"'Study, pray, vote,' Pope tells Americans ahead of elections",1
20169,20169,"In search of rebound, Trump ramps up attacks on Clinton",1
20170,20170,Trump's 1995 tax records suggest no federal taxes for years: New York Times,1
20171,20171,"Live from New York, it's a Trump-Clinton rematch - of sorts",1
20172,20172,"U.S. says hackers probed voting systems, no sign of damage",1
20173,20173,German government believes Trump would ravage U.S. economy: Spiegel,1
20174,20174,"Trump goes on offensive against former beauty queen, Clinton calls him 'unhinged'",1
20175,20175,Puerto Rico board sets Oct. 14 date for draft turnaround plan,1
20176,20176,Trump says comments on Mexicans good for restaurant business: documents,1
20177,20177,Betting on the U.S. election via the 'Trump ETF',1
20178,20178,Clinton leads Trump by 5 points: Reuters/Ipsos poll,1
20179,20179,U.S. lawmakers may change September 11 law after rejecting veto,1
20180,20180,Saudi foreign ministry condemns passage of U.S. Sept. 11 law,1
20181,20181,"Congress rejects Obama veto, Saudi September 11 bill becomes law",1
20182,20182,Clinton says Trump may have violated U.S. law on Cuba,1
20183,20183,Houston taco trucks register voters as Latinos flex political muscle,1
20184,20184,"Do not vote for 'demagogue' Trump, USA Today tells its readers",1
20185,20185,Suing governments over terror no sure thing despite U.S. September 11 law,1
20186,20186,U.S. to open new vetting agency for 'secret' security clearances,1
20187,20187,"Kansas, ACLU reach temporary agreement on voter ID",1
20188,20188,Majority of Americans say Clinton won first debate against Trump: Reuters/Ipsos poll,1
20189,20189,"If elected, Clinton under pressure to appoint tough Wall Street sheriffs",1
20190,20190,Obama signs short-term funding bill into law: White House,1
20191,20191,"U.S. 9/11 law exasperates Saudis, government silent",1
20192,20192,Passage of September 11 lawsuit bill an 'abject embarrassment': White House,1
20193,20193,Senator McConnell: Saudi bill may have unintended consequences,1
20194,20194,"Saudi riyal falls, bond may be delayed after U.S. Congress vote",1
20195,20195,Congress passes funding bill averting government shutdown,1
20196,20196,U.S. Congress passes funding bill; averts government shutdown,1
20197,20197,Clinton enlists former foe Sanders in appeal for youth votes in U.S. presidential race,1
20198,20198,"U.S Treasury’s Lew says Colombia peace deal to boost investment, unlock new aid",1
20199,20199,U.S. senator: 'Unlikely' Cuba ambassador will be approved this year,1
20200,20200,U.S. agency told Mylan that EpiPen was misclassified,1
20201,20201,"Forbes pegs Trump's wealth at $3.7 billion, $800 million less than last year",1
20202,20202,Obama says 9/11 legislation sets 'dangerous precedent': CNN,1
20203,20203,"California, eyeing Cosby, ends statute of limitations for rape",1
20204,20204,'Bridgegate' witness casts more doubt on NJ Governor Christie's denials,1
20205,20205,New Hampshire 'ballot selfie' ban unconstitutional: appeals court,1
20206,20206,Michigan Attorney General says weak Detroit schools can be closed,1
20207,20207,Illinois attorney general appeals bar on Election Day voter registration,1
20208,20208,White House calls Senate override of veto of September 11 bill 'embarrassing',1
20209,20209,Trump tries to soothe Polish-Americans' concerns about his NATO stance,1
20210,20210,Washington Post calls for Maine governor to resign,1
20211,20211,Cuba welcomes ambassador nomination but says Obama can do more,1
20212,20212,"Fed's Yellen says Puerto Rico faces economic crisis, matter for Congress",1
20213,20213,Bridgegate testimony could cut Christie's last political lifeline,1
20214,20214,Clinton seeks to keep Trump on defensive after presidential debate,1
20215,20215,Trump-Clinton showdown breaks TV debate ratings record as 84 million watch,1
20216,20216,U.S. Senate's top tax lawmaker targets corporate offshore profits,1
20217,20217,FBI probes hacks targeting phones of Democratic Party officials: sources,1
20218,20218,Trump gets back on message at first rally after debate,1
20219,20219,"Obama names U.S. ambassador to Cuba, setting up confirmation fight",1
20220,20220,Obama power plant rules face key test in court,1
20221,20221,Senate bill would count munis toward bank liquidity,1
20222,20222,Kansas judge extends voting rights for those registered at motor vehicle offices,1
20223,20223,Federal judge limits some Election Day voter registration in Illinois,1
20224,20224,U.S. announces $364 million more in aid for Syrians,1
20225,20225,Stop-gap bill to avoid government shutdown fails Senate procedural vote,1
20226,20226,Trump tweets he raised $13 million in 24 hours in online donations,1
20227,20227,Senior national security official to leave Justice Department,1
20228,20228,Opponents of Saudi 9/11 bill keep up fight ahead of veto override vote,1
20229,20229,A modest bump for Clinton in online wagering hours after debate,1
20230,20230,Factbox: Market participants react to U.S. presidential debate,1
20231,20231,Asian viewers give nod to Clinton after first presidential debate,1
20232,20232,Trump's debate sniffs take off on social media,1
20233,20233,"In first face-off with Clinton, Trump struggles to be 'change' candidate",1
20234,20234,Clinton gains in online betting markets after U.S. presidential debate,1
20235,20235,Cost of modernizing U.S. nuclear weapons to fall to next president,1
20236,20236,Obama avoids pipeline comment but urges tribal sovereignty,1
20237,20237,From prairie to the White House: Inside a Tribe's quest to stop a pipeline,1
20238,20238,U.S. senator seeks SEC probe of Yahoo disclosure on hacking,1
20239,20239,Clinton and Trump puppets face off ahead of presidential debate,1
20240,20240,"Mexicans prefer Clinton to Donald Trump, poll shows",1
20241,20241,Senate sets Wednesday vote on Obama veto of Saudi September 11 bill,1
20242,20242,Reuters/Ipsos States of the Nation: Clinton leads in Florida,1
20243,20243,"Ahead of debate, Trump endorsed by some Bush alumni",1
20244,20244,"Ahead of debate, Trump endorsed by U.S. immigration officers",1
20245,20245,Canada works to counter protectionist mood of U.S. campaign,1
20246,20246,"Debates to help half of U.S. voters decide between Clinton, Trump: poll",1
20247,20247,Trump tells Netanyahu he would recognize Jerusalem as Israel's capital,1
20248,20248,Clinton to press Trump to spell out policy plans in presidential debate,1
20249,20249,"For some Democrats, it's voting for Clinton - and keeping it quiet",1
20250,20250,Gennifer Flowers won't attend U.S. presidential debate: Pence,1
20251,20251,Kerry's ceaseless diplomacy faces sternest test on Syria,1
20252,20252,Netanyahu to meet Clinton and Trump during U.S. visit: sources,1
20253,20253,Clinton server tech told FBI of colleagues' worries about system,1
20254,20254,N.Y. Times endorses Clinton in White House race,1
20255,20255,Ohio system of purging inactive voters not legal: court,1
20256,20256,'Bridgegate' trial star witness describes favors for endorsements,1
20257,20257,Hillary Clinton postpones trip to Charlotte -campaign statement,1
20258,20258,"As Syria cease-fire fails, Obama may leave successor 'problem from hell'",1
20259,20259,"Obama vetoes Sept. 11 Saudi bill, sets up showdown with Congress",1
20260,20260,"In Trump/Clinton face-off on Monday, winning over women will be key",1
20261,20261,"Long a rival, Ted Cruz endorses Trump in U.S. presidential race",1
20262,20262,Clinton leads Trump by 4 points ahead of first presidential debate: Reuters/Ipsos poll,1
20263,20263,"White House, government agencies discuss possible shutdown",1
20264,20264,White House: Congress has more work to do on spending bill,1
20265,20265,Most Clinton emails to be released after election: WSJ,1
20266,20266,Anti-Trump campaigners tear down cardboard wall at Brandenburg Gate,1
20267,20267,Trump names Cruz ally Mike Lee as possible Supreme Court justice,1
20268,20268,Trump doubles down on 'law-and-order' appeal in White House bid,1
20269,20269,Trump says he would push universities to reduce tuition,1
20270,20270,Hillary Clinton spars with comedian on parody talk-show interview,1
20271,20271,Trump praises 'stop-and-frisk' police tactic,1
20272,20272,California ballot has record number of local revenue measures,1
20273,20273,Clinton proposes 65 percent tax on U.S. billionaire estates,1
20274,20274,Trump vs. Clinton: Debate will mark biggest moment of election,1
20275,20275,Presidential debate could score Super Bowl-sized audience,1
20276,20276,Senate splits over bill to avoid government shutdown,1
20277,20277,U.S. lawmakers accuse Russia of seeking to influence U.S. election,1
20278,20278,U.S. appeals court hears arguments on Virginia's voter ID law,1
20279,20279,NYC mayor warns Trump: 'stop and frisk' will make things worse,1
20280,20280,Obama to veto September 11 lawsuit bill by Friday: White House,1
20281,20281,U.S. presidential debates: from Kennedy-Nixon to Clinton-Trump,1
20282,20282,Judge dismisses case against North Carolina's gay marriage opt-out law,1
20283,20283,Putin's close friend: Donald Trump will be next U.S. president,1
20284,20284,Senate clears way for $1.15 billion arms sale to Saudi Arabia,1
20285,20285,Rubio campaign test: Can money bring U.S. Republicans happiness?,1
20286,20286,"Biden warns Ukraine on reforms, says EU sanctions on Russia at risk",1
20287,20287,Bill Clinton delivers defense of his foundation's 'profound' work,1
20288,20288,U.S. cities push for local laws to oversee police surveillance,1
20289,20289,Trump opposes plan for U.S. to cede internet oversight,1
20290,20290,Kansas argues against boost in school funding,1
20291,20291,Ryan has concerns over 9/11 Saudi bill but predicts veto override,1
20292,20292,European Union asks Obama to stop 9/11 Saudi bill,1
20293,20293,"Trump scores with small money, lags with big donors",1
20294,20294,House committee launches review of FDA criminal office,1
20295,20295,"Clinton calls national security team after attacks, as Trump challenges her credentials",1
20296,20296,China's premier says U.S. ties will develop no matter who wins election,1
20297,20297,Obama urges Israel end occupation and Palestinians accept Israel,1
20298,20298,Obama to raise concerns about settlements with Netanyahu: White House,1
20299,20299,Senators push Wells Fargo CEO on pay clawbacks after bogus accounts,1
20300,20300,Clinton tells Wells Fargo customers CEO owes them an explanation,1
20301,20301,U.S. lawmakers probing Wells Fargo scandal blast arbitration pacts,1
20302,20302,White House presses Congress on bill allowing 9/11 families to sue Saudi Arabia,1
20303,20303,Bid to block U.S. arms sale to Saudis faces tough opposition,1
20304,20304,Senators want to change massive new Israel aid package,1
20305,20305,More than 300 scientists warn over Trump's climate change stance,1
20306,20306,Ex-President George W. Bush dips toe into U.S. trade debate,1
20307,20307,Trump Jr. tweet likening Syrian refugees to poisoned Skittles irks candy maker,1
20308,20308,Trump calls first debate moderator a Democrat; records show otherwise,1
20309,20309,"Skeptical of Russia, Clinton seen going toe-to-toe with Putin",1
20310,20310,"Clinton, Trump vie for world leaders' attention in New York",1
20311,20311,"Despite flaws, paperless voting machines remain widespread in the U.S.",1
20312,20312,Japan PM stresses importance of TPP trade pact in Clinton meeting,1
20313,20313,"U.S., China to step up cooperation on North Korea",1
20314,20314,U.S. and China target Chinese firm suspected of North Korean nuclear link: WSJ,1
20315,20315,Most states on track to meet emissions targets they call burden,1
20316,20316,"After bomb blasts, Clinton, Trump trade charges on national security",1
20317,20317,Obama urges China to address industrial excess capacity: White House,1
20318,20318,Senate to vote on Saudi arms sale measure this week: senators,1
20319,20319,"Trump gets skewered, Clinton finds support at TV's Emmy awards",1
20320,20320,Charlotte not budging on ordinance that spurred North Carolina bathroom law,1
20321,20321,"Clinton, Trump to both meet with Egyptian president at U.N.",1
20322,20322,Obama tells Clinton fundraiser U.S. still grapples with powerful women,1
20323,20323,"As 'Bridgegate' trial begins, New Jersey's Christie remains focus",1
20324,20324,"Clinton condemns 'apparent terrorist attacks' in New Jersey, New York, Minnesota",1
20325,20325,Trump VP Pence says he views Cheney as a role model,1
20326,20326,Kaine accuses Trump of inciting violence against Clinton,1
20327,20327,Republican VP candidate Pence in 'excellent' health: doctor,1
20328,20328,Race tightens in projected U.S. Electoral College vote: Reuters/Ipsos,1
20329,20329,Trump proposes disarming Clinton guards: 'Let's see what happens to her',1
20330,20330,Trump would undo Obama's Cuba moves unless religious freedom allowed,1
20331,20331,"Trump finally backs off Obama birth claim, falsely says Clinton started it",1
20332,20332,Popular Michelle Obama courts young people for Clinton,1
20333,20333,U.S. presidential debate rules out third party candidates,1
20334,20334,Cavani strikes back with four goals as PSG sink Caen,1
20335,20335,Obama enlists Republican Kasich to push for TPP trade deal,1
20336,20336,Mexico president following California marijuana vote: state lawmaker,1
20337,20337,House committee to hold hearing on Wells Fargo sales practices,1
20338,20338,"Obama, Republican Kasich meet to strategize on TPP trade deal",1
20339,20339,"California governor signs epinephrine bill, blasts Mylan",1
20340,20340,"In Pennsylvania Senate race, unfamiliar battle lines on gun rights",1
20341,20341,Trump acknowledges Obama was born in the United States,1
20342,20342,Polling places become battleground in U.S. voting rights fight,1
20343,20343,London's Muslim mayor backs Clinton for U.S. president,1
20344,20344,Obama has 'better things to do' than comment on birther issue,1
20345,20345,Trump scales back tax cuts in new economic plan,1
20346,20346,U.S. tax avoidance clampdown a potential headache for Apple,1
20347,20347,Apple tax row raises $2.1 trillion question for forex traders,1
20348,20348,U.S. lawmakers ask Wells about taking back bonuses linked to scam case,1
20349,20349,U.S. House panel slams former NSA contractor Snowden,1
20350,20350,Clinton visits North Carolina in campaign trail return; Trump up in polls,1
20351,20351,Trump believes Obama was born in the United States: campaign,1
20352,20352,Trump biofuel proposals echo those of backer Icahn,1
20353,20353,Trump's son clarifies 'gas chamber' comment after criticism,1
20354,20354,Clinton says success of Syria agreement rests with Russia,1
20355,20355,U.S. lawmakers say Afghanistan corruption threatens future spending,1
20356,20356,Globally aligning derivatives rules dominates U.S. confirmation hearing,1
20357,20357,Virginia governor's bid to restore felon voting rights advances,1
20358,20358,"Trump could lose a few pounds, but otherwise healthy: adviser",1
20359,20359,"Donald Trump is a problem for the whole world, EU's Schulz says",1
20360,20360,Pastor cuts Trump short during anti-Clinton speech in Flint,1
20361,20361,"U.S., Israel sign $38 billion military aid package",1
20362,20362,U.S. Republican senator moves toward re-election despite Trump tiff,1
20363,20363,Americans blame Washington gridlock for slow economic growth: study,1
20364,20364,"Missouri lawmakers override gun, voter ID vetoes",1
20365,20365,"Clinton, Trump move to show medical fitness for White House",1
20366,20366,"Powell reveals disgust with Trump, distaste for Clinton in hacked emails",1
20367,20367,Lawmaker says he misspoke about Republican Party hack,1
20368,20368,Hackers are targeting state Democratic Party officials: Politico,1
20369,20369,Nearly half of Americans ‘very concerned’ about Clinton emails: Reuters/Ipsos poll,1
20370,20370,Mexican band Maná urges Latinos to vote in U.S. election,1
20371,20371,Clinton Foundation plans to spin off flagship health project,1
20372,20372,Democratic VP nominee Kaine expected to release medical records later on Wednesday: ABC,1
20373,20373,Obama says $38 billion Israel aid package to help ensure security,1
20374,20374,"U.S. Democratic Party says more documents leaked, blames Russians",1
20375,20375,New York attorney general opens probe of Trump Foundation,1
20376,20376,Mylan CEO to testify before House panel over EpiPen pricing,1
20377,20377,Blocking Internet oversight transition a 'gift to Russia': Obama administration,1
20378,20378,Trump’s fate may rest with former supporters of arch-critic Mitt Romney,1
20379,20379,Clinton server technicians decline questions from U.S. Congress,1
20380,20380,Obama plans to increase number of refugees admitted to U.S.: media,1
20381,20381,Icahn says Trump better for U.S. economy than Clinton,1
20382,20382,"Clinton to meet with presidents of Egypt, Ukraine next week: campaign",1
20383,20383,"Kremlin: Obama's Trump criticism anti-Russian, won't foster better ties",1
20384,20384,Obama paints Trump as no friend of the working class,1
20385,20385,Briton pleads guilty to weapons charge over Trump rally incident,1
20386,20386,"Clinton to resume campaigning on Thursday, 'details to come'",1
20387,20387,Tennessee lawmaker ousted after sex harassment allegations: media,1
20388,20388,California governor vetoes bill to repeal tampon tax,1
20389,20389,Lawmakers aim to delay U.S. ceding control of Internet's management,1
20390,20390,Loss of 'March Madness' games could hurt North Carolina governor's re-election bid,1
20391,20391,House panel okays Dodd-Frank revamp amid partisan rancor,1
20392,20392,LinkedIn's Hoffman: Trump presidency would be 'terrifying' for policy,1
20393,20393,Trump presidency could cost U.S. economy $1 trillion: Oxford Economics,1
20394,20394,Democrats expect Senate will oppose Obama on Saudi 9/11 bill,1
20395,20395,Obama would veto House bill to block funding of Guantanamo transfers: White House,1
20396,20396,Spy agencies concerned about possible U.S. election hacks: NSA chief,1
20397,20397,Hillary Clinton's overdrive aimed at breaking women's glass ceiling,1
20398,20398,Paul Ryan's challenges will not start until after Nov. 8 election,1
20399,20399,Clinton scheduled to return to campaign trail on Friday: MSNBC,1
20400,20400,"McCain vows to block proposed separation of NSA, cyber command",1
20401,20401,"In Pennsylvania, Trump to propose childcare deduction tax break",1
20402,20402,"How to get sick on the U.S. campaign trail: Little sleep, bad food, germs everywhere",1
20403,20403,U.S. tech firms urge Congress to allow internet domain changeover,1
20404,20404,Trump luxury hotel opens just blocks from the White House,1
20405,20405,Trump says Fed keeping rates low because of pressure from Obama,1
20406,20406,"'I didn't think it was a big deal,' Clinton says of pneumonia bout",1
20407,20407,Former California lawmaker sentenced for laundering bribe to his brother,1
20408,20408,Obama asks U.S. insurers for help enrolling the young and healthy,1
20409,20409,"Obama hopeful on spending, Zika funds after meeting Congress leaders",1
20410,20410,Former CIA chief who urged Iraq war signs on as Trump adviser,1
20411,20411,Four U.S. lawmakers urge safety agency to address vehicle hacking,1
20412,20412,Timeline: Zika's origin and global spread,1
20413,20413,Factbox: Why the Zika virus is causing alarm,1
20414,20414,"Suffering from pneumonia, Clinton falls ill at 9/11 memorial, cancels California trip",1
20415,20415,U.S. congresswoman urges Labor Department to probe Chipotle over wage theft allegations,1
20416,20416,Obama to host Italy's Renzi for state visit Oct. 18,1
20417,20417,U.S. says no official demand from Philippines to pull out special forces,1
20418,20418,U.S. Congress to advance Zika funding bill: Sen. McConnell,1
20419,20419,Health an issue in presidential race after Clinton illness: Trump,1
20420,20420,Clinton cancels California trip after pneumonia: aide,1
20421,20421,Would-be Reagan assassin released from psychiatric hospital,1
